,24hr growth,link,logo,marketcap,name,price,symbol,time,trading volume
7240,9.30%,/currencies/nest-protocol,,68037596,NEST Protocol,0.038906,NEST,20201110202229,"$31,430,142"
7241,0.01%,/currencies/attila,,67260320,Attila,0.149340,ATT,20201110202229,"$420,931"
7242,0.11%,/currencies/mobilian-coin,,64109393,Mobilian Coin,0.554948,MBN,20201110202229,"$2,195,943"
7243,1.46%,/currencies/huobi-btc,,62616705,Huobi BTC,13017.58,HBTC,20201110202229,$0
7244,0.11%,/currencies/neutrino-usd,,61107924,Neutrino USD,0.997069,USDN,20201110202229,"$2,865,171"
7245,1.19%,/currencies/joule,,59343255,Joule,0.058727,JUL,20201110202229,$0
7246,0.18%,/currencies/baer-chain,,59172755,Baer Chain,0.340073,BRC,20201110202229,"$3,365"
7247,1.55%,/currencies/darma-cash,,57227943,Darma Cash,0.271991,DMCH,20201110202229,"$523,034"
7248,2.22%,/currencies/wbnb,,55781040,Wrapped BNB,28.45,WBNB,20201110202229,$0
7249,3.64%,/currencies/centrality,,56295943,Centrality,0.047643,CENNZ,20201110202229,"$882,535"
7250,22.80%,/currencies/everus,,45046157,Everus,0.096712,EVR,20201110202229,"$66,054"
7251,0.19%,/currencies/math,,54870551,MATH,0.482248,MATH,20201110202229,"$326,002"
7252,10.18%,/currencies/greenpower,,53939406,GreenPower,0.016691,GRN,20201110202229,"$1,091"
7253,4.92%,/currencies/mimblewimblecoin,,52774622,MimbleWimbleCoin,4.95,MWC,20201110202229,"$468,675"
7254,1.11%,/currencies/whitecoin,,50741011,WhiteCoin,0.202815,XWC,20201110202229,"$53,493"
7255,8.52%,/currencies/bithao,,49720079,Bithao,1.55,BHAO,20201110202229,"$20,454,161"
7256,11.62%,/currencies/keep-network,,47454408,Keep Network,0.218766,KEEP,20201110202229,"$784,448"
7257,8.86%,/currencies/the-transfer-token,,46103048,The Transfer Token,1.74,TTT,20201110202229,"$1,281,880"
7258,0.91%,/currencies/axel,,45269345,AXEL,0.173325,AXEL,20201110202229,"$375,364"
7259,2.31%,/currencies/breezecoin,,44829110,Breezecoin,0.448291,BRZE,20201110202229,"$25,455"
7260,20.82%,/currencies/tap,,43182781,Tap,0.035053,XTP,20201110202229,"$219,731"
7261,1.27%,/currencies/bankera,,41864429,Bankera,0.001700,BNK,20201110202229,"$50,352"
7262,0.36%,/currencies/rocket-pool,,40840930,Rocket Pool,3.97,RPL,20201110202229,"$1,339,542"
7263,8.94%,/currencies/nervenetwork,,40677238,NerveNetwork,0.161166,NVT,20201110202229,"$564,317"
7264,28.39%,/currencies/titanswap,,39304253,TitanSwap,0.735977,TITAN,20201110202229,"$8,302,404"
7265,1.15%,/currencies/xenioscoin,,38740577,XeniosCoin,0.507907,XNC,20201110202229,"$83,148"
7266,4.45%,/currencies/btu-protocol,,38758474,BTU Protocol,0.430581,BTU,20201110202229,"$82,395"
7267,5.23%,/currencies/cvault-finance,,37566562,cVault.finance,3756.66,CORE,20201110202229,"$4,680,826"
7268,13.63%,/currencies/cryptoindex-com-100,,37487839,Cryptoindex.com 100,0.600675,CIX100,20201110202229,"$23,604"
7269,0.84%,/currencies/mstable-usd,,36917601,mStable USD,1.00,MUSD,20201110202229,"$827,313"
7270,9.02%,/currencies/solve,,35768164,SOLVE,0.095216,SOLVE,20201110202229,"$45,920"
7271,0.62%,/currencies/harvest-finance,,34994223,Harvest Finance,124.13,FARM,20201110202229,"$1,803,104"
7272,8.38%,/currencies/kin,,34804442,Kin,0.000023,KIN,20201110202229,"$19,700"
7273,13.41%,/currencies/vestchain,,34547278,VestChain,0.005713,VEST,20201110202229,"$12,840"
7274,4.30%,/currencies/helleniccoin,,34025264,Hellenic Coin,0.486919,HNC,20201110202229,"$55,340"
7275,0.01%,/currencies/livepeer,,33636898,Livepeer,1.61,LPT,20201110202229,"$134,722"
7276,2.30%,/currencies/swingby,,32815618,Swingby,0.037290,SWINGBY,20201110202229,"$319,581"
7277,20.83%,/currencies/stem-cell-coin,,31765209,STEM CELL COIN,0.099063,SCC,20201110202229,"$98,949"
7278,7.84%,/currencies/s4fe,,31850391,S4FE,0.035575,S4F,20201110202229,"$309,690"
7279,2.84%,/currencies/amp,,31059103,Amp,0.003479,AMP,20201110202229,"$129,355"
7280,1.57%,/currencies/ultiledger,,30686307,Ultiledger,0.013114,ULT,20201110202229,"$858,896"
7281,1.94%,/currencies/metaverse-dualchain-network-architecture,,30166167,Metaverse Dualchain Network Architecture,0.001545,DNA,20201110202229,"$805,922"
7282,11.30%,/currencies/nexxo,,30397880,Nexxo,0.141613,NEXXO,20201110202229,"$202,011"
7283,0.41%,/currencies/playfuel,,29978173,PlayFuel,0.059956,PLF,20201110202229,"$3,919,074"
7284,0.08%,/currencies/uni-coin,,29925944,UNI COIN,0.498687,UNI,20201110202229,$0
7285,8.80%,/currencies/troy,,29275339,TROY,0.003025,TROY,20201110202229,"$981,829"
7286,5.06%,/currencies/extstock-token,,29155364,ExtStock Token,0.048464,XT,20201110202229,$0
7287,0.02%,/currencies/usdk,,28635154,USDK,1.00,USDK,20201110202229,"$37,792,589"
7288,1.59%,/currencies/redd,,28446933,ReddCoin,0.000987,RDD,20201110202229,"$28,864"
7289,18.43%,/currencies/bitmax-token,,28188344,BitMax Token,0.042670,BTMX,20201110202229,"$1,361,804"
7290,0.42%,/currencies/chimpion,,26142914,Chimpion,0.823986,BNANA,20201110202229,"$763,435"
7291,0.76%,/currencies/c20,,26403839,CRYPTO20,0.653517,C20,20201110202229,"$6,756"
7292,4.14%,/currencies/nucypher,,26125923,NuCypher,0.070706,NU,20201110202229,"$804,982"
7293,0.08%,/currencies/orbit-chain,,26168736,Orbit Chain,0.057450,ORC,20201110202229,"$190,038"
7294,1.72%,/currencies/agavecoin,,26049031,AgaveCoin,0.066686,AGVC,20201110202229,"$24,627"
7295,12.72%,/currencies/idex,,25900822,IDEX,0.048221,IDEX,20201110202229,"$473,170"
7296,11.21%,/currencies/the-sandbox,,25689240,The Sandbox,0.042301,SAND,20201110202229,"$5,048,870"
7297,17.51%,/currencies/yflink,,25650139,YF Link,511.83,YFL,20201110202229,"$1,030,965"
7298,1.19%,/currencies/bonorum,,25522527,Bonorum,40.00,BONO,20201110202229,$410
7299,28.38%,/currencies/origin-protocol,,25471083,Origin Protocol,0.167954,OGN,20201110202229,"$27,380,061"
7300,15.07%,/currencies/flamingo,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/7150.png""/>",25504665,Flamingo,0.170031,FLM,20201110202245,"$6,546,215"
7301,4.69%,/currencies/gxchain,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/1750.png""/>",25343983,GXChain,0.362057,GXC,20201110202245,"$2,620,607"
7302,12.89%,/currencies/trust-wallet-token,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/5964.png""/>",25047867,Trust Wallet Token,0.099822,TWT,20201110202245,"$352,829"
7303,0.66%,/currencies/keep3rv1,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/7535.png""/>",24888877,Keep3rV1,124.44,KP3R,20201110202245,"$13,078,895"
7304,2.79%,/currencies/mainframe,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/2896.png""/>",25013382,Mainframe,0.002501,MFT,20201110202245,"$9,946,652"
7305,2.22%,/currencies/bhex-token,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/4281.png""/>",24545313,BHEX Token,0.125462,BHT,20201110202245,"$128,789"
7306,5.06%,/currencies/native-utility-token,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/4033.png""/>",24503399,Native Utility Token,24.93,NUT,20201110202245,$413
7307,16.41%,/currencies/haven-protocol,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/2662.png""/>",24189412,Haven Protocol,1.74,XHV,20201110202245,"$1,422,852"
7308,1.38%,/currencies/nectar,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/2538.png""/>",24160792,Nectar,0.153385,NEC,20201110202245,"$2,548"
7309,0.01%,/currencies/elitium,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/3968.png""/>",24114535,Elitium,1.23,EUM,20201110202245,"$120,214"
7310,2.50%,/currencies/kardiachain,,23691674,KardiaChain,0.013538,KAI,20201110202245,"$948,751"
7311,9.89%,/currencies/secret,,23676939,Secret,0.419835,SCRT,20201110202245,"$510,712"
7312,1.60%,/currencies/buggyra-coin-zero,,23451443,Buggyra Coin Zero,0.011663,BCZERO,20201110202245,"$4,040"
7313,9.07%,/currencies/ripio-credit-network,,23349267,Ripio Credit Network,0.045927,RCN,20201110202245,"$307,730"
7314,11.66%,/currencies/nuls,,23104219,NULS,0.232028,NULS,20201110202245,"$6,292,762"
7315,2.78%,/currencies/susd,,23046011,sUSD,1.02,SUSD,20201110202245,"$12,134"
7316,5.55%,/currencies/wom-protocol,,22589885,WOM Protocol,0.225431,WOM,20201110202245,"$1,375,528"
7317,12.35%,/currencies/zynecoin,,23023898,Zynecoin,1.04,ZYN,20201110202245,"$569,453"
7318,14.98%,/currencies/cortex,,22805761,Cortex,0.091245,CTXC,20201110202245,"$6,048,810"
7319,2.01%,/currencies/everipedia,,22733644,Everipedia,0.002374,IQ,20201110202245,"$1,604,115"
7320,1.85%,/currencies/bloomzed-token,,22778709,Bloomzed Loyalty Club Ticket,0.599440,BLCT,20201110202245,"$10,508"
7321,3.79%,/currencies/conun,,22594507,CONUN,0.007801,CON,20201110202245,"$627,222"
7322,1.28%,/currencies/bytecoin-bcn,,22239958,Bytecoin,0.000121,BCN,20201110202245,"$11,938"
7323,15.06%,/currencies/coti,,22225180,COTI,0.039127,COTI,20201110202245,"$5,618,670"
7324,16.85%,/currencies/basic,,22129877,BASIC,0.008242,BASIC,20201110202245,"$2,000,447"
7325,36.70%,/currencies/1irstcoin,,20948892,1irstcoin,0.599100,FST,20201110202245,"$48,980"
7326,49.76%,/currencies/peepcoin,,21877603,PeepCoin,0.000155,PCN,20201110202245,$214
7327,5.26%,/currencies/crypto-com,,21705725,MCO,1.37,MCO,20201110202245,"$14,720,352"
7328,0.75%,/currencies/bosagora,,21832659,BOSAGORA,0.077388,BOA,20201110202245,"$232,211"
7329,14.26%,/currencies/akropolis,,21938105,Akropolis,0.010992,AKRO,20201110202245,"$7,489,800"
7330,6.59%,/currencies/orion-protocol,,21830470,Orion Protocol,1.75,ORN,20201110202245,"$4,053,975"
7331,3.30%,/currencies/melon,,21820850,Melon,21.03,MLN,20201110202245,"$1,180,573"
7332,9.04%,/currencies/parsiq,,21830423,PARSIQ,0.196362,PRQ,20201110202245,"$536,187"
7333,0.61%,/currencies/contracoin,,21746421,CONTRACOIN,0.828546,CTCN,20201110202245,"$42,484"
7334,5.17%,/currencies/darcio-ecosystem-coin,,21451031,Darico Ecosystem Coin,0.340458,DEC,20201110202245,$0
7335,2.24%,/currencies/vethor-token,,21372094,VeThor Token,0.000726,VTHO,20201110202245,"$2,601,732"
7336,1.93%,/currencies/hashgard,,21195850,Hashgard,0.000214,GARD,20201110202245,"$92,433"
7337,0.59%,/currencies/mx-token,,21292473,MX Token,0.140430,MX,20201110202245,"$1,299,022"
7338,1.43%,/currencies/bora,,21117396,BORA,0.026987,BORA,20201110202245,"$1,043,754"
7339,3.68%,/currencies/certik,,21067253,CertiK,0.938999,CTK,20201110202245,"$3,107,480"
7340,26.80%,/currencies/bzx-protocol,,20715966,bZx Protocol,0.147329,BZRX,20201110202245,"$9,500,606"
7341,0.98%,/currencies/erc20,,20801505,ERC20,0.018464,ERC20,20201110202245,"$182,289"
7342,3.79%,/currencies/sora,,20676285,Sora,59.08,XOR,20201110202245,"$894,991"
7343,39.28%,/currencies/tratin,,20773556,Tratin,0.000185,TRAT,20201110202245,$0
7344,14.91%,/currencies/xensor,,20727237,Xensor,0.004470,XSR,20201110202245,"$2,221,477"
7345,19.28%,/currencies/bluzelle,,20501635,Bluzelle,0.081951,BLZ,20201110202245,"$3,654,467"
7346,5.09%,/currencies/metal,,20298683,Metal,0.309484,MTL,20201110202245,"$1,867,000"
7347,13.10%,/currencies/veruscoin,,20153007,VerusCoin,0.346036,VRSC,20201110202245,"$16,007"
7348,0.13%,/currencies/bigone-token,,20048454,BigONE Token,0.002122,ONE,20201110202245,"$3,006,281"
7349,9.54%,/currencies/venus,,19878785,Venus,3.16,XVS,20201110202245,"$2,290,982"
7350,3.28%,/currencies/cindicator,,19548716,Cindicator,0.009774,CND,20201110202245,"$77,299"
7351,1.45%,/currencies/dynamic-trading-rights,,19614860,Dynamic Trading Rights,0.012085,DTR,20201110202245,"$24,793"
7352,13.19%,/currencies/quantstamp,,19569998,Quantstamp,0.027417,QSP,20201110202245,"$492,833"
7353,4.42%,/currencies/obyte,,19167478,Obyte,25.43,GBYTE,20201110202245,"$10,096"
7354,11.54%,/currencies/loki,,19495898,Loki,0.378108,LOKI,20201110202245,"$181,250"
7355,10.07%,/currencies/beam,,19430944,Beam,0.259843,BEAM,20201110202245,"$16,669,191"
7356,13.98%,/currencies/dragonchain,,19398135,Dragonchain,0.052746,DRGN,20201110202245,"$87,593"
7357,3.52%,/currencies/chainx,,19351252,ChainX,2.57,PCX,20201110202245,"$364,344"
7358,1.74%,/currencies/newscrypto,,19307202,Newscrypto,0.202736,NWC,20201110202245,"$643,352"
7359,8.44%,/currencies/nimiq,,19320315,Nimiq,0.002817,NIM,20201110202245,"$889,286"
7360,5.64%,/currencies/celer-network,,19271883,Celer Network,0.004826,CELR,20201110202245,"$5,634,705"
7361,15.89%,/currencies/bdcc-bitica-coin,,18921662,BDCC Bitica COIN,5.08,BDCC,20201110202245,"$4,217,370"
7362,1.58%,/currencies/fnb-protocol,,19112237,FNB Protocol,0.008051,FNB,20201110202245,"$554,846"
7363,4.04%,/currencies/wazirx,,18963806,WazirX,0.081105,WRX,20201110202245,"$1,230,541"
7364,2.12%,/currencies/nash-exchange,,18944968,Nash Exchange,0.808143,NEX,20201110202245,"$53,102"
7365,11.64%,/currencies/pivx,,18840782,PIVX,0.331814,PIVX,20201110202245,"$321,303"
7366,13.73%,/currencies/yfdai-finance,,19199895,YFDAI.FINANCE,1186.00,YF-DAI,20201110202245,"$2,301,593"
7367,4.86%,/currencies/lto-network,,18760498,LTO Network,0.077102,LTO,20201110202245,"$2,283,331"
7368,4.59%,/currencies/vidt-datalink,,18636685,VIDT Datalink,0.377045,VIDT,20201110202245,"$1,448,761"
7369,0.36%,/currencies/huobi-pool-token,,18545509,Huobi Pool Token,0.003557,HPT,20201110202245,"$424,716"
7370,13.01%,/currencies/arpa-chain,,18545660,ARPA Chain,0.019330,ARPA,20201110202245,"$7,372,306"
7371,1.77%,/currencies/bridge-oracle,,17979220,Bridge Oracle,0.002247,BRG,20201110202245,"$104,510"
7372,8.08%,/currencies/ignis,,17974668,Ignis,0.023615,IGNIS,20201110202245,"$806,050"
7373,11.67%,/currencies/etherisc,,17877464,Etherisc DIP Token,0.106160,DIP,20201110202245,"$24,790"
7374,7.38%,/currencies/trustswap,,17849209,TrustSwap,0.273396,SWAP,20201110202245,"$1,122,701"
7375,3.06%,/currencies/crpt,,17664458,Crypterium,0.209220,CRPT,20201110202245,"$180,812"
7376,6.80%,/currencies/sport-and-leisure,,17649910,Sport and Leisure,0.026103,SNL,20201110202245,"$334,883"
7377,7.37%,/currencies/nebulas-token,,17537772,Nebulas,0.306018,NAS,20201110202245,"$1,744,012"
7378,22.50%,/currencies/airswap,,17333059,AirSwap,0.115554,AST,20201110202245,"$2,649,595"
7379,5.65%,/currencies/thorenext,,17258800,ThoreNext,0.359931,THX,20201110202245,"$4,352"
7380,5.37%,/currencies/levolution,,17007162,Levolution,0.292760,LEVL,20201110202245,"$356,566"
7381,6.22%,/currencies/zap,,16937871,Zap,0.071727,ZAP,20201110202245,"$789,194"
7382,12.39%,/currencies/audius,,16742856,Audius,0.139524,AUDIO,20201110202245,"$2,320,323"
7383,4.91%,/currencies/prizm,,16741029,PRIZM,0.007281,PZM,20201110202245,"$184,729"
7384,4.71%,/currencies/noia-network,,16455542,NOIA Network,0.051200,NOIA,20201110202245,"$497,734"
7385,5.87%,/currencies/axie-infinity,,16490064,Axie Infinity,0.309075,AXS,20201110202245,"$9,448,817"
7386,5.86%,/currencies/dent,,16087889,Dent,0.000188,DENT,20201110202245,"$310,577"
7387,10.60%,/currencies/gleec,,15893412,Gleec,1.24,GLEEC,20201110202245,"$37,931"
7388,4.61%,/currencies/stormx,,16212201,StormX,0.002152,STMX,20201110202245,"$1,205,805"
7389,7.19%,/currencies/ergo,,15455314,Ergo,0.655257,ERG,20201110202245,"$1,678,716"
7390,0.51%,/currencies/synchrobitcoin,,15509372,SynchroBitcoin,0.193204,SNB,20201110202245,"$42,436"
7391,1.43%,/currencies/pirate-chain,,15691681,Pirate Chain,0.091351,ARRR,20201110202245,"$591,767"
7392,9.80%,/currencies/phala-network,,15365996,Phala.Network,0.120005,PHA,20201110202245,"$5,083,124"
7393,5.15%,/currencies/12ships,,15228487,12Ships,0.003104,TSHP,20201110202245,"$408,719"
7394,0.36%,/currencies/celo-dollar,,15552006,Celo Dollar,0.991542,CUSD,20201110202245,"$15,671"
7395,1.14%,/currencies/sentivate,,15545406,Sentivate,0.004583,SNTVT,20201110202245,"$202,783"
7396,14.27%,/currencies/grin,,15273312,Grin,0.266873,GRIN,20201110202245,"$3,330,546"
7397,10.99%,/currencies/invictus-hyperion-fund,,14573756,Invictus Hyperion Fund,0.123492,IHF,20201110202245,$755
7398,55.28%,/currencies/meta,,15088987,Meta,1.52,MTA,20201110202245,"$6,214,340"
7399,6.29%,/currencies/truechain,,14841848,TrueChain,0.186513,TRUE,20201110202245,"$7,620,920"
7400,52.96%,/currencies/suku,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/6180.png""/>",7687784,SUKU,0.096732,SUKU,20201110202300,"$22,566"
7401,2.16%,/currencies/function-x,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/3884.png""/>",14733724,Function X,0.064114,FX,20201110202300,"$91,696"
7402,0.08%,/currencies/b2bx,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/2204.png""/>",14742670,B2BX,0.751035,B2B,20201110202300,"$3,862"
7403,8.77%,/currencies/standard-tokenization-protocol,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/4006.png""/>",14794375,Standard Tokenization Protocol,0.016145,STPT,20201110202300,"$1,483,079"
7404,4.47%,/currencies/groestlcoin,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/258.png""/>",14691244,Groestlcoin,0.192594,GRS,20201110202300,"$1,133,154"
7405,1.19%,/currencies/folgory-coin,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/4842.png""/>",14687194,Folgory Coin,0.838047,FLG,20201110202300,"$348,163"
7406,2.59%,/currencies/unobtanium,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/67.png""/>",14639360,Unobtanium,72.12,UNO,20201110202300,"$6,442"
7407,3.63%,/currencies/karatgold-coin,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/2907.png""/>",14614438,Karatgold Coin,0.003091,KBC,20201110202300,$74
7408,0.34%,/currencies/davinci-coin,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/3154.png""/>",14435859,Davinci Coin,0.003140,DAC,20201110202300,"$513,812"
7409,2.06%,/currencies/salus,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/1159.png""/>",14386185,SaluS,14.21,SLS,20201110202300,"$1,458"
7410,0.97%,/currencies/yep-coin,,14319281,YEP COIN,3.30,YEP,20201110202300,"$2,642"
7411,21.13%,/currencies/nkn,,14289323,NKN,0.024482,NKN,20201110202300,"$3,849,874"
7412,0.35%,/currencies/gemini-dollar,,14317898,Gemini Dollar,1.00,GUSD,20201110202300,"$2,853,174"
7413,1.36%,/currencies/gas,,14191918,Gas,1.40,GAS,20201110202300,"$2,449,808"
7414,4.72%,/currencies/envion,,14154535,Envion,0.111081,EVN,20201110202300,$0
7415,6.24%,/currencies/contentos,,14067199,Contentos,0.006561,COS,20201110202300,"$633,822"
7416,22.70%,/currencies/morpheus-network,,13991160,Morpheus.Network,0.296559,MRPH,20201110202300,"$761,971"
7417,7.35%,/currencies/beowulf,,14005006,Beowulf,0.014005,BWF,20201110202300,"$22,753"
7418,1.15%,/currencies/zbg-token,,13818351,ZBG Token,0.052339,ZT,20201110202300,"$1,430,597"
7419,56.40%,/currencies/weshow-token,,13377669,WeShow Token,0.028840,WET,20201110202300,"$9,949,738"
7420,4.22%,/currencies/wixlar,,13758982,Wixlar,0.005751,WIX,20201110202300,"$2,685"
7421,11.74%,/currencies/onotoken,,13638887,ONOToken,0.000760,ONOT,20201110202300,$57
7422,14.11%,/currencies/massnet,,13498266,Massnet,0.155394,MASS,20201110202300,"$363,836"
7423,3.54%,/currencies/medibloc,,13398355,MediBloc,0.004985,MED,20201110202300,"$204,806"
7424,2.99%,/currencies/injective-protocol,,13286825,Injective Protocol,0.983606,INJ,20201110202300,"$8,086,231"
7425,3.73%,/currencies/populous,,13258364,Populous,0.248973,PPT,20201110202300,"$1,962,879"
7426,0.91%,/currencies/bitkan,,13217002,BitKan,0.002051,KAN,20201110202300,"$557,028"
7427,4.36%,/currencies/dusk-network,,13109818,Dusk Network,0.047877,DUSK,20201110202300,"$1,101,778"
7428,2.12%,/currencies/bit-z-token,,13122693,Bit-Z Token,0.104942,BZ,20201110202300,"$2,788,460"
7429,6.40%,/currencies/drep,,13276197,DREP,0.003330,DREP,20201110202300,"$723,821"
7430,9.30%,/currencies/qash,,12785947,QASH,0.036531,QASH,20201110202300,"$294,454"
7431,6.19%,/currencies/proton,,12912912,Proton,0.006783,XPR,20201110202300,"$532,637"
7432,8.34%,/currencies/apm-coin,,12922051,apM Coin,0.035709,APM,20201110202300,"$4,280,743"
7433,1.49%,/currencies/platincoin,,12969050,PLATINCOIN,2.59,PLC,20201110202300,"$567,963"
7434,0.18%,/currencies/dinastycoin,,12946762,Dinastycoin,0.006522,DCY,20201110202300,"$3,756"
7435,1.98%,/currencies/constellation,,12952615,Constellation,0.010224,DAG,20201110202300,"$103,829"
7436,0.68%,/currencies/king-dag,,12964586,King DAG,0.264575,KDAG,20201110202300,"$1,512,736"
7437,5.69%,/currencies/digixdao,,12856824,DigixDAO,88.61,DGD,20201110202300,"$83,834"
7438,1.28%,/currencies/ecoreal-estate,,12809837,Ecoreal Estate,0.061300,ECOREAL,20201110202300,"$3,255"
7439,12.88%,/currencies/tixl,,12792851,Tixl,267.76,MTXLT,20201110202300,"$24,715"
7440,2.63%,/currencies/stakenet,,12761699,Stakenet,0.117817,XSN,20201110202300,"$541,037"
7441,5.00%,/currencies/apollo-currency,,12682709,Apollo Currency,0.000864,APL,20201110202300,"$678,942"
7442,7.38%,/currencies/fusion,,12624520,Fusion,0.265816,FSN,20201110202300,"$1,327,896"
7443,2.93%,/currencies/perpetual-protocol,,12784256,Perpetual Protocol,0.860525,PERP,20201110202300,"$228,442"
7444,7.74%,/currencies/lambda,,12498360,Lambda,0.014678,LAMB,20201110202300,"$5,709,621"
7445,3.70%,/currencies/zenon,,12429819,Zenon,2.63,ZNN,20201110202300,"$353,779"
7446,7.95%,/currencies/fabrk,,12511726,FABRK,0.002610,FAB,20201110202300,"$706,985"
7447,2.08%,/currencies/repo,,12502760,REPO,0.113704,REPO,20201110202300,$0
7448,1.11%,/currencies/bhp-coin,,12452125,BHPCoin,0.617127,BHP,20201110202300,"$2,522,436"
7449,2.68%,/currencies/aergo,,12302028,Aergo,0.046595,AERGO,20201110202300,"$5,683,586"
7450,3.05%,/currencies/bitcoinhd,,12266541,BitcoinHD,2.02,BHD,20201110202300,"$9,913,835"
7451,2.63%,/currencies/rakon,,12423319,Rakon,0.090587,RKN,20201110202300,"$3,100,460"
7452,2.53%,/currencies/milk-alliance,,12338009,MiL.k,0.157854,MLK,20201110202300,"$926,800"
7453,3.92%,/currencies/moviebloc,,12357155,MovieBloc,0.001449,MBL,20201110202300,"$1,034,628"
7454,17.09%,/currencies/render-token,,12414969,Render Token,0.112991,RNDR,20201110202300,"$19,908"
7455,3.86%,/currencies/moeda-loyalty-points,,12230309,Moeda Loyalty Points,0.623077,MDA,20201110202300,"$309,622"
7456,17.82%,/currencies/chromia,,12178710,Chromia,0.028351,CHR,20201110202300,"$4,157,976"
7457,39.31%,/currencies/octofi,,12208493,OctoFi,21.42,OCTO,20201110202300,"$1,207,617"
7458,4.06%,/currencies/project-pai,,12150503,Project Pai,0.008185,PAI,20201110202300,"$172,757"
7459,18.35%,/currencies/kcash,,12076223,Kcash,0.027107,KCASH,20201110202300,"$11,736,381"
7460,10.70%,/currencies/seele,,12103570,Seele-N,0.017301,SEELE,20201110202300,"$67,022"
7461,26.11%,/currencies/0chain,,12074798,0Chain,0.249474,ZCN,20201110202300,"$286,947"
7462,12.99%,/currencies/darwinia-network,,11915027,Darwinia Network,0.038464,RING,20201110202300,"$1,698,325"
7463,2.14%,/currencies/mvl,,11983711,MVL,0.001166,MVL,20201110202300,"$815,375"
7464,6.06%,/currencies/jewel,,11955502,Jewel,0.218524,JWL,20201110202300,$304
7465,5.60%,/currencies/pancakeswap,,11969739,PancakeSwap,0.236640,CAKE,20201110202300,"$321,370"
7466,10.17%,/currencies/nexus,,11913415,Nexus,0.184213,NXS,20201110202300,"$998,191"
7467,38.37%,/currencies/advanced-internet-blocks,,11900915,Advanced Internet Blocks,0.000492,AIB,20201110202300,$5
7468,18.90%,/currencies/enigma,,11874521,Enigma,0.489315,ENG,20201110202300,"$54,372"
7469,2.58%,/currencies/rchain,,11855667,RChain,0.024551,REV,20201110202300,"$177,338"
7470,2.22%,/currencies/dmm-governance,,11707744,DMM: Governance,0.249659,DMG,20201110202300,"$1,072,186"
7471,0.08%,/currencies/einsteinium,,11581802,Einsteinium,0.052456,EMC2,20201110202300,"$497,433"
7472,12.28%,/currencies/bella-protocol,,11488394,Bella Protocol,0.792303,BEL,20201110202300,"$2,837,583"
7473,1.66%,/currencies/quantum-resistant-ledger,,11536097,Quantum Resistant Ledger,0.159011,QRL,20201110202300,"$228,033"
7474,0.19%,/currencies/usdj,,11448483,USDJ,0.992056,USDJ,20201110202300,"$4,280,491"
7475,5.31%,/currencies/content-value-network,,11394094,Content Value Network,0.012318,CVNT,20201110202300,"$1,561,052"
7476,5.77%,/currencies/latoken,,11321902,LATOKEN,0.029786,LA,20201110202300,"$45,283"
7477,1.61%,/currencies/aurora,,10954001,Aurora,0.001674,AOA,20201110202300,"$89,563"
7478,2.50%,/currencies/level01,,11205062,Level01,0.069184,LVX,20201110202300,"$218,865"
7479,3.41%,/currencies/cocos-bcx,,11196189,Cocos-BCX,0.000285,COCOS,20201110202300,"$802,586"
7480,12.54%,/currencies/bounce-token,,11121717,Bounce Token,419.86,BOT,20201110202300,"$1,483,404"
7481,3.11%,/currencies/quark,,11060933,Quark,0.041418,QRK,20201110202300,"$1,805"
7482,295.08%,/currencies/gny,,11049822,GNY,0.057438,GNY,20201110202300,"$130,481"
7483,4.09%,/currencies/blocknet,,10753789,Blocknet,1.48,BLOCK,20201110202300,"$12,421"
7484,5.95%,/currencies/coinmetro-token,,10829787,CoinMetro Token,0.038723,XCM,20201110202300,"$35,772"
